word	semantic field	form-image association pattern	non iconic	languages	urls	Location	Personification	Action	Parts/wholes
bicycle	transport	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14127.mp4	0	0	1	0
bicycle	transport	-	nonicon	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14126.mp4	-	-	-	-
bicycle	transport	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/124309.mp4	0	0	1	0
bicycle	transport	object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14132.mp4	0	0	1	0
bicycle	transport	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14130.mp4	0	0	1	0
bicycle	transport	object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/152515.mp4	0	0	1	0
bicycle	transport	object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14136.mp4	0	0	1	0
bicycle	transport	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/59919.mp4	0	0	1	1
bicycle	transport	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/59915.mp4	0	0	1	0
bicycle	transport	object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/225758.mp4	0	0	1	0
bicycle	transport	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/14135.mp4	0	0	1	0
bicycle	transport	object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14133.mp4	0	0	1	0
bicycle	transport	object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14129.mp4	0	0	1	0
bicycle	transport	object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14131.mp4	0	0	1	0
bicycle	transport	handling+handling	0	Swedish Sign Language	 https://media.spreadthesign.com/video/mp4/2/333422.mp4	0+0	1+1	1+1	0+0
bicycle	transport	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/60875.mp4	0	0	1	0
bicycle	transport	object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/63019.mp4	0	0	1	0
bicycle	transport	object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52617.mp4	0	0	1	0
truck	transport	handling&tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/25558.mp4	0&0	1&0	1&0	0&0
truck	transport	-	nonicon	American Sign Language	https://media.spreadthesign.com/video/mp4/13/58448.mp4	-	-	-	-
truck	transport	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/25555.mp4	0	1	1	0
truck	transport	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/25553.mp4	0	0	1	0
truck	transport	handling&tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/180787.mp4	0&0	1&0	1&0	0&0
truck	transport	handling&tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/72458.mp4	0&0	1&0	1&0	0&0
truck	transport	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/92243.mp4	0	0	0	0
truck	transport	handling	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/92242.mp4	0	1	1	0
truck	transport	-	nonicon	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/320936.mp4	-	-	-	-
truck	transport	-	nonicon	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/25559.mp4	-	-	-	-
truck	transport	handling&handling	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/25552.mp4	0&1	1&1	1&1	0&0
truck	transport	handling	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/25556.mp4	0	1	1	0
truck	transport	-&tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/25557.mp4	-&0	-&0	-&0	-&0
truck	transport	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/25554.mp4	0	0	0	0
truck	transport	handling&contour	0	Greek Sign Language	https://media.spreadthesign.com/video/mp4/38/210699.mp4	0&0	1&0	1&0	0&0
truck	transport	handling&tracing	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/182101.mp4	0&0	1&0	1&0	0&0
truck	transport	handling&tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/75925.mp4	0&0	1&0	1&0	0&0
truck	transport	object+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/65330.mp4	0+0	0+0	1+0	1+1
boat	transport	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/181853.mp4	0	0	1	0
boat	transport	object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/259883.mp4	0	0	1	0
boat	transport	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/124978.mp4	0	0	1	0
boat	transport	object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/77631.mp4	0	0	1	0
boat	transport	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/56173.mp4	0	0	1	0
boat	transport	object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/203282.mp4	0	0	1	0
boat	transport	object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/172410.mp4	0	0	1	0
boat	transport	object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/225251.mp4	0	0	1	0
boat	transport	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/342944.mp4	0	0	1	0
boat	transport	object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/148637.mp4	0	0	1	0
boat	transport	object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/28185.mp4	0	0	1	0
boat	transport	object&handling	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/116175.mp4	0&0	0&1	1&1	0&0
boat	transport	object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/49833.mp4	0	0	1	0
boat	transport	object&handling	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/217633.mp4	0&0	0&1	1&1	0&0
boat	transport	handling	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/217632.mp4	0	1	1	0
boat	transport	object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/70066.mp4	0	0	1	0
boat	transport	object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/84223.mp4	0	0	1	0
boat	transport	object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/156243.mp4	0	0	1	0
tie	clothes	handling+handling	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14763.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling+handling	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14765.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/51135.mp4	0	1	1	0
tie	clothes	handling+handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14770.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling+handling	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14768.mp4	1+1	1+1	1+0	0+0
tie	clothes	object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/201615.mp4	0	0	0	0
tie	clothes	handling+handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14764.mp4	1+1	1+1	1+0	0+0
tie	clothes	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/62397.mp4	1	0	0	0
tie	clothes	handling+handling	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/155433.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling+handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/14766.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling+handling	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14771.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling+handling	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14767.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling+handling	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14769.mp4	1+1	1+1	1+0	0+0
tie	clothes	handling+handling	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102989.mp4	1+1	1+1	1+0	0+0
tie	clothes	tracing&handling+handling	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/56126.mp4	1&1+1	0&1+1	0&1+0	0&0+0
tie	clothes	handling	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/66785.mp4	0	1	1	0
tie	clothes	handling	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52353.mp4	1	1	1	0
hat	clothes	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14863.mp4	1	0	1	0
hat	clothes	-	nonicon	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14861.mp4	1	-	-	-
hat	clothes	-	nonicon	American Sign Language	https://media.spreadthesign.com/video/mp4/13/51154.mp4	1	-	-	-
hat	clothes	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14857.mp4	1	1	1	0
hat	clothes	handling	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14855.mp4	1	1	1	0
hat	clothes	handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/192306.mp4	1	1	1	0
hat	clothes	handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14862.mp4	1	1	1	0
hat	clothes	-&tracing	nonicon&0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/59219.mp4	1&1	-&0	-&0	-&0
hat	clothes	handling	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/226126.mp4	1	1	1	0
hat	clothes	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/14860.mp4	1	1	1	0
hat	clothes	handling	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14858.mp4	1	1	1	0
hat	clothes	handling	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14854.mp4	1	1	1	0
hat	clothes	object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14856.mp4	1	0	1	0
hat	clothes	-	nonicon	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/14859.mp4	1	-	-	-
hat	clothes	-	nonicon	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55559.mp4	1	-	-	-
hat	clothes	-	nonicon	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/56794.mp4	1	-	-	-
hat	clothes	-&handling	nonicon&0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52599.mp4	1&1	-&1	-&1	-&0
socks	clothes	contour+object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/14975.mp4	0+0	0+0	0+0	0+0
socks	clothes	handling	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/14974.mp4	0	1	1	0
socks	clothes	-	nonicon	American Sign Language	https://media.spreadthesign.com/video/mp4/13/65921.mp4	-	-	-	-
socks	clothes	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/14981.mp4	0	1	1	0
socks	clothes	tracing+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/14979.mp4	0+0	0+0	0+0	0+0
socks	clothes	handling	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177428.mp4	0	1	1	0
socks	clothes	handling	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/14976.mp4	0	1	1	0
socks	clothes	contour+object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/59984.mp4	0+0	0+0	0+0	0+0
socks	clothes	-&handling	nonicon&0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/344622.mp4	-&0	-&1	-&1	-&0
socks	clothes	-	nonicon	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/14982.mp4	-	-	-	-
socks	clothes	tracing+object	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/14978.mp4	0+0	0+0	0+0	0+0
socks	clothes	contour+object	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/14980.mp4	0+0	0+0	0+0	0+0
socks	clothes	handling	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/14983.mp4	0	1	1	0
socks	clothes	tracing+object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102906.mp4	0+0	0+0	0+0	0+0
socks	clothes	tracing+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/60933.mp4	0+0	0+0	0+0	0+0
socks	clothes	contour+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/57557.mp4	0+0	0+0	0+0	0+0
socks	clothes	contour+object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/54378.mp4	0+0	0+0	0+0	0+0
elephant	animals	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/13356.mp4	1	0	0	1
elephant	animals	object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/13357.mp4	1	0	1	1
elephant	animals	tracing	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/357962.mp4	1	0	0	1
elephant	animals	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/13351.mp4	1	0	0	1
elephant	animals	tracing	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/13349.mp4	1	0	0	1
elephant	animals	tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/201274.mp4	1	0	0	1
elephant	animals	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/13355.mp4	1	0	0	1
elephant	animals	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/60070.mp4	1	0	0	1
elephant	animals	object	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/314556.mp4	1	0	1	1
elephant	animals	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/318582.mp4	1	0	0	1
elephant	animals	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/13354.mp4	1	0	0	1
elephant	animals	tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/53745.mp4	1	0	0	1
elephant	animals	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/13348.mp4	1	0	0	1
elephant	animals	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/13350.mp4	1	0	0	1
elephant	animals	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/13353.mp4	1	0	0	1
elephant	animals	tracing	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102104.mp4	1	0	0	1
elephant	animals	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/60942.mp4	1	0	0	1
elephant	animals	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/63004.mp4	1	0	0	1
elephant	animals	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52107.mp4	1	0	0	1
cat	animals	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/13448.mp4	1	0	0	1
cat	animals	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/13446.mp4	1	0	0	1
cat	animals	tracing	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/125842.mp4	1	0	0	1
cat	animals	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/13443.mp4	1	0	0	1
cat	animals	handling+object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/13441.mp4	0+0	1+0	1+0	0+1
cat	animals	object+object	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/151813.mp4	0+0	1+0	1+0	0+0
cat	animals	tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/151812.mp4	1	0	0	1
cat	animals	tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/151811.mp4	1	0	0	1
cat	animals	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/13450.mp4	1	0	0	1
cat	animals	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/219859.mp4	1	0	0	1
cat	animals	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/59265.mp4	1	0	0	1
cat	animals	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/300837.mp4	1	0	0	1
cat	animals	handling+object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/13449.mp4	0+0	1+0	1+0	0+1
cat	animals	object+object	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/13444.mp4	0+0	1+0	1+0	0+0
cat	animals	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/13440.mp4	1	0	0	1
cat	animals	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/13442.mp4	1	0	0	1
cat	animals	handling+object	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/399702.mp4	0+0	1+0	1+0	0+1
cat	animals	tracing	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102026.mp4	1	0	0	1
cat	animals	object+object	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102025.mp4	0+0	1+0	1+0	0+0
cat	animals	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/257979.mp4	1	0	0	1
cat	animals	object+object	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/197603.mp4	0+0	1+0	1+0	0+0
cat	animals	object+object	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/63485.mp4	0+0	1+0	1+0	0+0
cat	animals	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52135.mp4	1	0	0	1
giraffe	animals	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/13473.mp4	1	0	0	1
giraffe	animals	tracing+contour	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/13471.mp4	1+1	0+0	0+0	1+0
giraffe	animals	-	dactyl	American Sign Language	https://media.spreadthesign.com/video/mp4/13/50894.mp4	-	-	-	-
giraffe	animals	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/13477.mp4	1	0	0	1
giraffe	animals	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/13475.mp4	0	0	1	1
giraffe	animals	tracing+contour	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/192275.mp4	1+1	0+0	0+0	1+0
giraffe	animals	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/13472.mp4	1	0	0	1
giraffe	animals	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/65035.mp4	1	0	0	1
giraffe	animals	tracing+contour	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/155110.mp4	1+1	0+0	0+0	1+0
giraffe	animals	object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/320820.mp4	0	0	1	1
giraffe	animals	tracing&object	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/13480.mp4	1&1	0&0	0&0	1&1
giraffe	animals	tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/13478.mp4	1	0	0	1
giraffe	animals	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/13474.mp4	1	0	0	1
giraffe	animals	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/13476.mp4	1	0	0	1
giraffe	animals	-	dactyl	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/102294.mp4	-	-	-	-
giraffe	animals	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/61001.mp4	1	0	0	1
giraffe	animals	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/56749.mp4	1	0	0	1
giraffe	animals	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/52112.mp4	1	0	0	1
pear	food	tracing+contour	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/10618.mp4	0+0	0+0	0+0	0+0
pear	food	tracing	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/10610.mp4	1	0	0	0
pear	food	tracing+contour	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/10610.mp4	0+0	0+0	0+0	0+0
pear	food	tracing+contour&-	0&dactyl	American Sign Language	https://media.spreadthesign.com/video/mp4/13/91558.mp4	0+0&-	0+0&-	0+0&-	0+0&-
pear	food	handling	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/10614.mp4	1	1	1	0
pear	food	object	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/10612.mp4	0	0	0	0
pear	food	tracing+contour	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/178058.mp4	0+0	0+0	0+0	0+1
pear	food	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/10617.mp4	1	0	0	0
pear	food	-	nonicon	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/64008.mp4	1	-	-	-
pear	food	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/392733.mp4	0	0	0	0
pear	food	handling	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/336246.mp4	1	1	1	0
pear	food	-	nonicon	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/10615.mp4	-	-	-	-
pear	food	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/10611.mp4	1	0	0	0
pear	food	-	nonicon	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/10613.mp4	1	-	-	-
pear	food	tracing+contour	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/402795.mp4	0+0	0+0	0+0	0+0
pear	food	tracing+contour	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/104075.mp4	0+0	0+0	0+0	0+0
pear	food	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/54947.mp4	0	0	0	0
pear	food	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/67006.mp4	0	0	0	0
pear	food	object	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/160443.mp4	0	0	0	0
cucumber	food	handling	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/8441.mp4	0	1	1	0
cucumber	food	tracing&handling+object	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/8439.mp4	0&0+0	0&1+1	0&1+1	0&0+0
cucumber	food	?	?	American Sign Language	https://media.spreadthesign.com/video/mp4/13/74957.mp4	?	?	?	?
cucumber	food	object+object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/8435.mp4	0+0	0+0	1+0	0+0
cucumber	food	contour	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/8434.mp4	1	0	0	1
cucumber	food	tracing&-	0&nonicon	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177537.mp4	0&-	0&-	0&-	0&-
cucumber	food	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/8438.mp4	0	0	0	0
cucumber	food	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/61881.mp4	0	0	0	0
cucumber	food	tracing&-	0&nonicon	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/392741.mp4	0&-	0&-	0&-	0&-
cucumber	food	-	nonicon	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/8442.mp4	-	-	-	-
cucumber	food	-&tracing	nonicon&0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/8436.mp4	-&0	-&0	-&0	-&0
cucumber	food	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/8433.mp4	0	0	0	0
cucumber	food	handling	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/43073.mp4	0	1	1	0
cucumber	food	tracing	0	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/401972.mp4	0	0	0	0
cucumber	food	-	dactyl	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/103595.mp4	-	-	-	-
cucumber	food	handling	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55888.mp4	0	1	1	0
cucumber	food	-&tracing	nonicon&0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/64659.mp4	-&0	-&0	-&0	-&0
cucumber	food	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/160166.mp4	0	0	0	0
sausage	food	tracing	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/11394.mp4	0	0	0	0
sausage	food	tracing	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/59571.mp4	0	0	0	0
sausage	food	tracing	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/11391.mp4	0	0	0	0
sausage	food	tracing	0	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/11389.mp4	0	0	0	0
sausage	food	tracing	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/178078.mp4	0	0	0	0
sausage	food	tracing	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/123884.mp4	0	0	0	0
sausage	food	tracing	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/22/143788.mp4	0	0	0	0
sausage	food	tracing	0	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/214618.mp4	0	0	0	0
sausage	food	tracing	0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/320658.mp4	0	0	0	0
sausage	food	-&tracing	nonicon&0	Turkish Sign Language	https://media.spreadthesign.com/video/mp4/11/135440.mp4	-&0	-&0	-&0	-&0
sausage	food	tracing	0	Portuguese Sign Language	https://media.spreadthesign.com/video/mp4/6/54278.mp4	0	0	0	0
sausage	food	tracing	0	Czech Sign Language	https://media.spreadthesign.com/video/mp4/4/11388.mp4	0	0	0	0
sausage	food	tracing	0	Lithuanian Sign Language	https://media.spreadthesign.com/video/mp4/3/11390.mp4	0	0	0	0
sausage	food	-	nonicon	Swedish Sign Language	https://media.spreadthesign.com/video/mp4/2/11393.mp4	-	-	-	-
sausage	food	tracing	0	Romanian Sign Language	https://media.spreadthesign.com/video/mp4/30/104223.mp4	0	0	0	0
sausage	food	tracing	0	Latvian Sign Language	https://media.spreadthesign.com/video/mp4/26/55012.mp4	0	0	0	0
sausage	food	tracing	0	Estonian Sign Language	https://media.spreadthesign.com/video/mp4/25/66953.mp4	0	0	0	0
sausage	food	tracing	0	Icelandic Sign Language	https://media.spreadthesign.com/video/mp4/21/160945.mp4	0	0	0	0
sun	nature	object	0	Russian Sign Language	https://media.spreadthesign.com/video/mp4/12/17058.mp4	1	0	1	0
sun	nature	contour	0	French Sign Language	https://media.spreadthesign.com/video/mp4/10/17049.mp4	1	0	1	0
sun	nature	object	0	American Sign Language	https://media.spreadthesign.com/video/mp4/13/50839.mp4	1	0	1	0
sun	nature	object	0	British Sign Language	https://media.spreadthesign.com/video/mp4/1/17053.mp4	1	0	1	0
sun	nature	-	dactyl	Spanish Sign Language	https://media.spreadthesign.com/video/mp4/5/17051.mp4	1	-	-	-
sun	nature	?	0	Italian Sign Language	https://media.spreadthesign.com/video/mp4/17/177553.mp4	1	0	1	1
sun	nature	object	0	German Sign Language	https://media.spreadthesign.com/video/mp4/9/17057.mp4	1	0	1	0
sun	nature	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/60072.mp4	1	0	1	0
sun	nature	object	0	Polish Sign Language	https://media.spreadthesign.com/video/mp4/19/60081.mp4	0	0	0	0
sun	nature	-	dactyl	Brazilian Sign Language	https://media.spreadthesign.com/video/mp4/14/219012.mp4	1	-	-	-
